Zeit;wasserstand;wasserstand_status;abfluss;abfluss_status
2018-05-04 00:00:00;43.0;1;2.925;1
2018-05-05 00:00:00;42.0;1;2.4428;1
2018-05-06 00:00:00;42.0;1;2.2581;1
2018-05-07 00:00:00;42.0;1;1.1583;1
2018-05-08 00:00:00;43.0;1;0.991;1
2018-05-09 00:00:00;44.0;1;0.5716;1
2018-05-10 00:00:00;44.0;1;0.7596;1
2018-05-11 00:00:00;44.0;1;;1
2018-05-12 00:00:00;44.0;1;;1
2018-05-13 00:00:00;45.0;1;;1
2018-05-14 00:00:00;45.0;1;;1
2018-05-15 00:00:00;45.0;1;;1
2018-05-16 00:00:00;45.0;1;;1
2018-05-17 00:00:00;44.0;1;;1
2018-05-18 00:00:00;44.0;1;;1
2018-05-19 00:00:00;44.0;1;;1
2018-05-20 00:00:00;44.0;1;;1
2018-05-21 00:00:00;44.0;1;;1
2018-05-22 00:00:00;44.0;1;;1
2018-05-23 00:00:00;44.0;1;;1
2018-05-24 00:00:00;44.0;1;;1
2018-05-25 00:00:00;44.0;1;;1
2018-05-26 00:00:00;44.0;1;;1
2018-05-27 00:00:00;44.0;1;;1
2018-05-28 00:00:00;45.0;1;;1
2018-05-29 00:00:00;45.0;1;0.9564;1
2018-05-30 00:00:00;46.0;1;0.8492;1
2018-05-31 00:00:00;45.0;1;0.7752;1
2018-06-01 00:00:00;45.0;1;0.9414;1
2018-06-02 00:00:00;45.0;1;0.9577;1
2018-06-03 00:00:00;45.0;1;0.831;1
2018-06-04 00:00:00;45.0;1;0.8038;1
2018-06-05 00:00:00;45.0;1;0.8194;1
2018-06-06 00:00:00;45.0;1;0.9465;1
2018-06-07 00:00:00;45.0;1;0.8142;1
2018-06-08 00:00:00;45.0;1;1.0453;1
2018-06-09 00:00:00;45.0;1;0.5247;1
2018-06-10 00:00:00;45.0;1;0.0938;1
2018-06-11 00:00:00;45.0;1;0.539;1
2018-06-12 00:00:00;44.0;1;0.8505;1
2018-06-13 00:00:00;44.0;1;0.9002;1
2018-06-14 00:00:00;44.0;1;1.11;1
2018-06-15 00:00:00;44.0;1;0.6257;1
2018-06-16 00:00:00;44.0;1;0.6912;1
2018-06-17 00:00:00;45.0;1;0.5815;1
2018-06-18 00:00:00;45.0;1;0.6665;1
2018-06-19 00:00:00;45.0;1;0.7593;1
2018-06-20 00:00:00;44.0;1;0.9903;1
2018-06-21 00:00:00;44.0;1;0.8854;1
2018-06-22 00:00:00;45.0;1;1.4483;1
2018-06-23 00:00:00;46.0;1;1.2478;1
2018-06-24 00:00:00;45.0;1;2.095;1
2018-06-25 00:00:00;44.0;1;2.2634;1
2018-06-26 00:00:00;46.0;1;1.5524;1
2018-06-27 00:00:00;46.0;1;1.0245;1
2018-06-28 00:00:00;45.0;1;1.2242;1
2018-06-29 00:00:00;45.0;1;1.2045;1
2018-06-30 00:00:00;45.0;1;1.0057;1
2018-07-01 00:00:00;45.0;1;0.5103;1
2018-07-02 00:00:00;45.0;1;0.5047;1
2018-07-03 00:00:00;45.0;1;0.5178;1
2018-07-04 00:00:00;45.0;1;0.6138;1
2018-07-05 00:00:00;44.0;1;0.5272;1
2018-07-06 00:00:00;44.0;1;0.4582;1
2018-07-07 00:00:00;43.0;1;0.5171;1
2018-07-08 00:00:00;43.0;1;0.4784;1
2018-07-09 00:00:00;43.0;1;0.4838;1
2018-07-10 00:00:00;43.0;1;0.5124;1
2018-07-11 00:00:00;46.0;1;0.4002;1
2018-07-12 00:00:00;47.0;1;0.4361;1
2018-07-13 00:00:00;48.0;1;0.4439;1
2018-07-14 00:00:00;48.0;1;0.4515;1
2018-07-15 00:00:00;48.0;1;0.4589;1
2018-07-16 00:00:00;48.0;1;0.5413;1
2018-07-17 00:00:00;48.0;1;0.6935;1
2018-07-18 00:00:00;47.0;1;0.6282;1
2018-07-19 00:00:00;46.0;1;0.7135;1
2018-07-20 00:00:00;46.0;1;0.7431;1
2018-07-21 00:00:00;46.0;1;0.6811;1
2018-07-22 00:00:00;46.0;1;0.6763;1
2018-07-23 00:00:00;46.0;1;0.7527;1
2018-07-24 00:00:00;46.0;1;0.6517;1
2018-07-25 00:00:00;46.0;1;0.5574;1
2018-07-26 00:00:00;45.0;1;0.5932;1
2018-07-27 00:00:00;45.0;1;0.572;1
2018-07-28 00:00:00;45.0;1;0.756;1
2018-07-29 00:00:00;45.0;1;0.6915;1
2018-07-30 00:00:00;45.0;1;0.7581;1
2018-07-31 00:00:00;45.0;1;0.7191;1
2018-08-01 00:00:00;45.0;1;0.6937;1
2018-08-02 00:00:00;45.0;1;0.6327;1
2018-08-03 00:00:00;45.0;1;0.7136;1
2018-08-04 00:00:00;44.0;1;0.6019;1
2018-08-05 00:00:00;44.0;1;0.5459;1
2018-08-06 00:00:00;44.0;1;0.786;1
2018-08-07 00:00:00;44.0;1;0.677;1
2018-08-08 00:00:00;43.0;1;0.605;1
2018-08-09 00:00:00;43.0;1;0.5602;1
2018-08-10 00:00:00;45.0;1;0.2492;1
2018-08-11 00:00:00;45.0;1;-0.0684;1
2018-08-12 00:00:00;45.0;1;-0.1394;1
2018-08-13 00:00:00;45.0;1;0.3743;1
2018-08-14 00:00:00;45.0;1;0.0584;1
2018-08-15 00:00:00;45.0;1;0.1677;1
2018-08-16 00:00:00;46.0;1;0.2664;1
2018-08-17 00:00:00;45.0;1;0.0898;1
2018-08-18 00:00:00;46.0;1;0.1006;1
2018-08-19 00:00:00;46.0;1;0.1053;1
2018-08-20 00:00:00;46.0;1;0.0705;1
2018-08-21 00:00:00;46.0;1;0.0324;1
2018-08-22 00:00:00;46.0;1;0.4518;1
2018-08-23 00:00:00;46.0;1;0.3183;1
2018-08-24 00:00:00;46.0;1;0.12;1
2018-08-25 00:00:00;47.0;1;0.0533;1
2018-08-26 00:00:00;47.0;1;0.0162;1
2018-08-27 00:00:00;47.0;1;0.372;1
2018-08-28 00:00:00;46.0;1;0.4626;1
2018-08-29 00:00:00;47.0;1;0.0954;1
2018-08-30 00:00:00;47.0;1;0.6872;1
2018-08-31 00:00:00;46.0;1;1.1909;1
2018-09-01 00:00:00;47.0;1;0.7949;1
2018-09-02 00:00:00;48.0;1;0.027;1
2018-09-03 00:00:00;47.0;1;0.6734;1
2018-09-04 00:00:00;46.0;1;0.8905;1
2018-09-05 00:00:00;46.0;1;0.9477;1
2018-09-06 00:00:00;45.0;1;1.3075;1
2018-09-07 00:00:00;46.0;1;1.1241;1
2018-09-08 00:00:00;46.0;1;1.2123;1
2018-09-09 00:00:00;46.0;1;0.9014;1
2018-09-10 00:00:00;46.0;1;0.9161;1
2018-09-11 00:00:00;45.0;1;0.9803;1
2018-09-12 00:00:00;46.0;1;0.6866;1
2018-09-13 00:00:00;45.0;1;0.8842;1
2018-09-14 00:00:00;45.0;1;0.9936;1
2018-09-15 00:00:00;45.0;1;0.897;1
2018-09-16 00:00:00;46.0;1;0.6859;1
2018-09-17 00:00:00;45.0;1;0.8076;1
2018-09-18 00:00:00;45.0;1;1.0606;1
2018-09-19 00:00:00;45.0;1;0.9249;1
2018-09-20 00:00:00;45.0;1;0.841;1
2018-09-21 00:00:00;45.0;1;0.7575;1
2018-09-22 00:00:00;46.0;1;0.5379;1
2018-09-23 00:00:00;46.0;1;0.2808;1
2018-09-24 00:00:00;45.0;1;0.3849;1
2018-09-25 00:00:00;45.0;1;0.4652;1
2018-09-26 00:00:00;46.0;1;0.3961;1
2018-09-27 00:00:00;45.0;1;0.5112;1
2018-09-28 00:00:00;44.0;1;0.627;1
2018-09-29 00:00:00;44.0;1;0.8509;1
2018-09-30 00:00:00;44.0;1;0.6491;1
2018-10-01 00:00:00;44.0;1;0.5878;1
2018-10-02 00:00:00;44.0;1;0.8896;1
2018-10-03 00:00:00;43.0;1;0.6924;1
2018-10-04 00:00:00;44.0;1;0.7574;1
2018-10-05 00:00:00;44.0;1;0.7097;1
2018-10-06 00:00:00;44.0;1;0.7663;1
2018-10-07 00:00:00;44.0;1;0.5262;1
2018-10-08 00:00:00;44.0;1;0.6383;1
2018-10-09 00:00:00;44.0;1;0.7847;1
2018-10-10 00:00:00;44.0;1;0.6915;1
2018-10-11 00:00:00;44.0;1;0.6374;1
2018-10-12 00:00:00;44.0;1;0.9091;1
2018-10-13 00:00:00;44.0;1;0.8396;1
2018-10-14 00:00:00;44.0;1;0.7013;1
2018-10-15 00:00:00;44.0;1;0.7456;1
2018-10-16 00:00:00;44.0;1;0.832;1
2018-10-17 00:00:00;45.0;1;0.5879;1
2018-10-18 00:00:00;44.0;1;0.5317;1
2018-10-19 00:00:00;45.0;1;0.5063;1
2018-10-20 00:00:00;45.0;1;0.567;1
2018-10-21 00:00:00;45.0;1;0.5814;1
2018-10-22 00:00:00;45.0;1;0.5253;1
2018-10-23 00:00:00;45.0;1;0.5873;1
2018-10-24 00:00:00;44.0;1;0.9913;1
2018-10-25 00:00:00;44.0;1;0.9866;1
2018-10-26 00:00:00;45.0;1;1.3688;1
2018-10-27 00:00:00;45.0;1;1.1031;1
2018-10-28 00:00:00;44.0;1;1.0344;1
2018-10-29 00:00:00;44.0;1;1.0388;1
2018-10-30 00:00:00;44.0;1;1.1701;1
2018-10-31 00:00:00;45.0;1;0.8492;1
2018-11-01 00:00:00;44.0;1;0.8104;1
2018-11-02 00:00:00;44.0;1;1.1041;1
2018-11-03 00:00:00;44.0;1;0.7563;1
2018-11-04 00:00:00;44.0;1;0.6433;1
2018-11-05 00:00:00;44.0;1;0.8336;1
2018-11-06 00:00:00;44.0;1;0.8676;1
2018-11-07 00:00:00;44.0;1;1.176;1
2018-11-08 00:00:00;44.0;1;1.0006;1
2018-11-09 00:00:00;44.0;1;0.8168;1
2018-11-10 00:00:00;45.0;1;0.5848;1
2018-11-11 00:00:00;46.0;1;0.6134;1
2018-11-12 00:00:00;46.0;1;0.5673;1
2018-11-13 00:00:00;46.0;1;0.9318;1
2018-11-14 00:00:00;47.0;1;0.7215;1
2018-11-15 00:00:00;46.0;1;1.024;1
2018-11-16 00:00:00;46.0;1;0.9821;1
2018-11-17 00:00:00;46.0;1;0.7524;1
2018-11-18 00:00:00;46.0;1;0.4208;1
2018-11-19 00:00:00;46.0;1;0.3605;1
2018-11-20 00:00:00;46.0;1;0.7286;1
2018-11-21 00:00:00;46.0;1;0.7035;1
2018-11-22 00:00:00;46.0;1;0.6766;1
2018-11-23 00:00:00;46.0;1;0.5979;1
2018-11-24 00:00:00;46.0;1;0.5839;1
2018-11-25 00:00:00;46.0;1;0.4645;1
2018-11-26 00:00:00;46.0;1;0.5424;1
2018-11-27 00:00:00;46.0;1;0.7529;1
2018-11-28 00:00:00;46.0;1;1.0927;1
2018-11-29 00:00:00;46.0;1;0.9804;1
2018-11-30 00:00:00;46.0;1;0.8939;1
2018-12-01 00:00:00;46.0;1;1.2965;1
2018-12-02 00:00:00;46.0;1;1.385;1
2018-12-03 00:00:00;46.0;1;1.5344;1
2018-12-04 00:00:00;47.0;1;1.5144;1
2018-12-05 00:00:00;46.0;1;2.0727;1
2018-12-06 00:00:00;45.0;1;2.7794;1
2018-12-07 00:00:00;45.0;1;2.8577;1
2018-12-08 00:00:00;46.0;1;3.0565;1
2018-12-09 00:00:00;46.0;1;2.6165;1
2018-12-10 00:00:00;45.0;1;2.7446;1
2018-12-11 00:00:00;44.0;1;2.5552;1
2018-12-12 00:00:00;43.0;1;2.3271;1
2018-12-13 00:00:00;44.0;1;1.6192;1
2018-12-14 00:00:00;44.0;1;1.5992;1
2018-12-15 00:00:00;43.0;1;1.6798;1
2018-12-16 00:00:00;43.0;1;1.7006;1
2018-12-17 00:00:00;43.0;1;1.624;1
2018-12-18 00:00:00;43.0;1;1.2145;1
2018-12-19 00:00:00;44.0;1;0.4465;1
2018-12-20 00:00:00;44.0;1;0.3739;1
2018-12-21 00:00:00;45.0;1;0.8036;1
2018-12-22 00:00:00;46.0;1;0.9024;1
2018-12-23 00:00:00;46.0;1;1.0508;1
2018-12-24 00:00:00;46.0;1;1.0814;1
2018-12-25 00:00:00;46.0;1;1.0364;1
2018-12-26 00:00:00;47.0;1;1.1787;1
2018-12-27 00:00:00;47.0;1;1.1206;1
2018-12-28 00:00:00;47.0;1;1.1906;1
2018-12-29 00:00:00;47.0;1;1.2395;1
2018-12-30 00:00:00;47.0;1;1.0713;1
2018-12-31 00:00:00;47.0;1;1.5106;1
2019-01-01 00:00:00;47.0;1;1.6116;1
2019-01-02 00:00:00;46.0;1;1.6809;1
2019-01-03 00:00:00;47.0;1;1.6421;1
2019-01-04 00:00:00;46.0;1;1.5012;1
2019-01-05 00:00:00;46.0;1;1.6202;1
2019-01-06 00:00:00;46.0;1;1.5329;1
2019-01-07 00:00:00;46.0;1;1.7344;1
2019-01-08 00:00:00;47.0;1;1.4842;1
2019-01-09 00:00:00;45.0;1;2.3965;1
2019-01-10 00:00:00;46.0;1;2.3679;1
2019-01-11 00:00:00;46.0;1;2.1988;1
2019-01-12 00:00:00;46.0;1;2.1854;1
2019-01-13 00:00:00;46.0;1;2.1354;1
2019-01-14 00:00:00;45.0;1;2.3971;1
2019-01-15 00:00:00;46.0;1;2.2263;1
2019-01-16 00:00:00;46.0;1;2.2867;1
2019-01-17 00:00:00;47.0;1;1.6652;1
2019-01-18 00:00:00;47.0;1;1.6875;1
2019-01-19 00:00:00;47.0;1;1.5367;1
2019-01-20 00:00:00;47.0;1;1.6679;1
2019-01-21 00:00:00;47.0;1;1.68;1
2019-01-22 00:00:00;46.0;1;1.6983;1
2019-01-23 00:00:00;46.0;1;1.6404;1
2019-01-24 00:00:00;45.0;1;1.6544;1
2019-01-25 00:00:00;45.0;1;1.6798;1
2019-01-26 00:00:00;45.0;1;1.6365;1
2019-01-27 00:00:00;46.0;1;1.6219;1
2019-01-28 00:00:00;46.0;1;1.5619;1
2019-01-29 00:00:00;46.0;1;1.8202;1
2019-01-30 00:00:00;46.0;1;1.6944;1
2019-01-31 00:00:00;46.0;1;1.6442;1
2019-02-01 00:00:00;46.0;1;1.6727;1
2019-02-02 00:00:00;45.0;1;1.6417;1
2019-02-03 00:00:00;46.0;1;1.6212;1
2019-02-04 00:00:00;46.0;1;1.3375;1
2019-02-05 00:00:00;47.0;1;0.463;1
2019-02-06 00:00:00;47.0;1;0.5858;1
2019-02-07 00:00:00;49.0;1;0.6972;1
2019-02-08 00:00:00;49.0;1;0.6157;1
2019-02-09 00:00:00;51.0;1;0.5174;1
2019-02-10 00:00:00;51.0;1;0.4373;1
2019-02-11 00:00:00;51.0;1;1.4931;1
2019-02-12 00:00:00;51.0;1;2.1442;1
2019-02-13 00:00:00;51.0;1;1.9346;1
2019-02-14 00:00:00;50.0;1;1.935;1
2019-02-15 00:00:00;50.0;1;2.136;1
2019-02-16 00:00:00;49.0;1;2.11;1
2019-02-17 00:00:00;49.0;1;1.864;1
2019-02-18 00:00:00;48.0;1;1.9167;1
2019-02-19 00:00:00;48.0;1;1.9279;1
2019-02-20 00:00:00;48.0;1;1.8744;1
2019-02-21 00:00:00;48.0;1;1.6958;1
2019-02-22 00:00:00;47.0;1;1.7058;1
2019-02-23 00:00:00;47.0;1;1.6273;1
2019-02-24 00:00:00;47.0;1;1.6613;1
2019-02-25 00:00:00;47.0;1;1.6163;1
2019-02-26 00:00:00;46.0;1;1.6798;1
2019-02-27 00:00:00;46.0;1;1.7038;1
2019-02-28 00:00:00;46.0;1;1.7385;1
2019-03-01 00:00:00;45.0;1;1.7475;1
2019-03-02 00:00:00;45.0;1;1.7554;1
2019-03-03 00:00:00;46.0;1;1.8599;1
2019-03-04 00:00:00;47.0;1;1.7277;1
2019-03-05 00:00:00;47.0;1;1.557;1
2019-03-06 00:00:00;47.0;1;1.8302;1
2019-03-07 00:00:00;47.0;1;1.7502;1
2019-03-08 00:00:00;47.0;1;1.6678;1
2019-03-09 00:00:00;48.0;1;1.8019;1
2019-03-10 00:00:00;49.0;1;2.0035;1
2019-03-11 00:00:00;49.0;1;3.0083;1
2019-03-12 00:00:00;48.0;1;4.3081;1
2019-03-13 00:00:00;49.0;1;4.2967;1
2019-03-14 00:00:00;48.0;1;4.0638;1
2019-03-15 00:00:00;49.0;1;4.3573;1
2019-03-16 00:00:00;49.0;1;4.3623;1
2019-03-17 00:00:00;50.0;1;4.2787;1
2019-03-18 00:00:00;50.0;1;4.3829;1
2019-03-19 00:00:00;49.0;1;4.2277;1
2019-03-20 00:00:00;49.0;1;4.4719;1
2019-03-21 00:00:00;48.0;1;4.541;1
2019-03-22 00:00:00;48.0;1;4.541;1
2019-03-23 00:00:00;47.0;1;4.4627;1
2019-03-24 00:00:00;46.0;1;4.4667;1
2019-03-25 00:00:00;46.0;1;4.311;1
2019-03-26 00:00:00;46.0;1;4.0106;1
2019-03-27 00:00:00;48.0;1;3.2;1
2019-03-28 00:00:00;48.0;1;3.0696;1
2019-03-29 00:00:00;48.0;1;2.9573;1
2019-03-30 00:00:00;47.0;1;3.0079;1
2019-03-31 00:00:00;45.0;1;2.8523;1
2019-04-01 00:00:00;45.0;1;3.0121;1
2019-04-02 00:00:00;44.0;1;3.045;1
2019-04-03 00:00:00;44.0;1;2.1729;1
2019-04-04 00:00:00;44.0;1;1.8758;1
2019-04-05 00:00:00;44.0;1;1.9742;1
2019-04-06 00:00:00;44.0;1;1.7723;1
2019-04-07 00:00:00;43.0;1;1.9048;1
2019-04-08 00:00:00;43.0;1;1.8389;1
2019-04-09 00:00:00;42.0;1;1.9269;1
2019-04-10 00:00:00;42.0;1;1.8865;1
2019-04-11 00:00:00;42.0;1;1.5084;1
2019-04-12 00:00:00;42.0;1;0.8405;1
2019-04-13 00:00:00;42.0;1;0.9026;1
2019-04-14 00:00:00;42.0;1;0.8668;1
2019-04-15 00:00:00;42.0;1;0.5199;1
2019-04-16 00:00:00;43.0;1;0.4004;1
2019-04-17 00:00:00;43.0;1;0.433;1
2019-04-18 00:00:00;43.0;1;0.33;1
2019-04-19 00:00:00;44.0;1;0.3695;1
2019-04-20 00:00:00;44.0;1;0.4646;1
2019-04-21 00:00:00;45.0;1;0.3645;1
2019-04-22 00:00:00;46.0;1;0.4247;1
2019-04-23 00:00:00;46.0;1;0.5309;1
2019-04-24 00:00:00;47.0;1;0.6953;1
2019-04-25 00:00:00;47.0;1;0.5717;1
2019-04-26 00:00:00;47.0;1;0.2209;1
2019-04-27 00:00:00;48.0;1;0.3317;1
2019-04-28 00:00:00;49.0;1;0.2075;1
2019-04-29 00:00:00;49.0;1;0.1175;1
2019-04-30 00:00:00;49.0;1;0.1962;1
2019-05-01 00:00:00;50.0;1;0.286;1
2019-05-02 00:00:00;50.0;1;0.307;0
2019-05-03 00:00:00;50.0;1;0.6866;1
2019-05-04 00:00:00;50.0;1;0.7333;1
2019-05-05 00:00:00;50.0;1;1.0084;1
2019-05-06 00:00:00;50.0;1;0.8267;1
2019-05-07 00:00:00;50.0;1;1.0255;1
2019-05-08 00:00:00;50.0;1;0.9962;1
2019-05-09 00:00:00;50.0;1;1.6575;1
2019-05-10 00:00:00;50.0;1;2.0258;1
2019-05-11 00:00:00;49.0;1;1.9073;1
2019-05-12 00:00:00;48.0;1;1.9458;1
2019-05-13 00:00:00;48.0;1;1.3159;1
2019-05-14 00:00:00;48.0;1;0.9467;1
2019-05-15 00:00:00;48.0;1;0.8957;1
2019-05-16 00:00:00;48.0;1;0.8972;1
2019-05-17 00:00:00;49.0;1;0.9562;1
2019-05-18 00:00:00;49.0;1;0.9152;1
2019-05-19 00:00:00;49.0;1;0.88;1
2019-05-20 00:00:00;49.0;1;0.9665;1
2019-05-21 00:00:00;50.0;1;0.9554;1
2019-05-22 00:00:00;50.0;1;1.4846;1
2019-05-23 00:00:00;49.0;1;2.0965;1
2019-05-24 00:00:00;49.0;1;1.4765;1
2019-05-25 00:00:00;49.0;1;1.0876;1
2019-05-26 00:00:00;50.0;1;1.122;1
2019-05-27 00:00:00;50.0;1;1.5196;1
2019-05-28 00:00:00;48.0;1;1.8248;1
2019-05-29 00:00:00;48.0;1;1.6521;1
2019-05-30 00:00:00;49.0;1;1.2171;1
2019-05-31 00:00:00;49.0;1;1.0051;1
2019-06-01 00:00:00;49.0;1;1.0682;1
2019-06-02 00:00:00;49.0;1;1.1746;1
2019-06-03 00:00:00;49.0;1;1.1155;1
2019-06-04 00:00:00;49.0;1;0.861;1
2019-06-05 00:00:00;49.0;1;1.0835;1
2019-06-06 00:00:00;49.0;1;1.1131;1
2019-06-07 00:00:00;49.0;1;0.9071;1
2019-06-08 00:00:00;50.0;1;1.0535;1
2019-06-09 00:00:00;50.0;1;0.8152;1
2019-06-10 00:00:00;49.0;1;0.7804;1
2019-06-11 00:00:00;48.0;1;1.0593;1
2019-06-12 00:00:00;49.0;1;1.7957;1
2019-06-13 00:00:00;46.0;1;3.0156;1
2019-06-14 00:00:00;43.0;1;3.0125;1
2019-06-15 00:00:00;49.0;1;3.1667;1
2019-06-16 00:00:00;48.0;1;3.7538;1
2019-06-17 00:00:00;45.0;1;3.571;1
2019-06-18 00:00:00;45.0;1;3.0788;1
2019-06-19 00:00:00;46.0;1;2.731;1
2019-06-20 00:00:00;45.0;1;2.8927;1
2019-06-21 00:00:00;45.0;1;2.9913;1
2019-06-22 00:00:00;45.0;1;2.8992;1
2019-06-23 00:00:00;47.0;1;2.3706;1
2019-06-24 00:00:00;48.0;1;2.4227;1
2019-06-25 00:00:00;46.0;1;2.676;1
2019-06-26 00:00:00;45.0;1;2.6965;1
2019-06-27 00:00:00;43.0;1;2.5475;1
2019-06-28 00:00:00;43.0;1;2.4606;1
2019-06-29 00:00:00;43.0;1;2.259;1
2019-06-30 00:00:00;42.0;1;2.1683;1
2019-07-01 00:00:00;42.0;1;1.944;1
2019-07-02 00:00:00;45.0;1;1.236;1
2019-07-03 00:00:00;45.0;1;1.0158;1
2019-07-04 00:00:00;45.0;1;0.9788;1
2019-07-05 00:00:00;45.0;1;0.9136;1
2019-07-06 00:00:00;45.0;1;0.875;1
2019-07-07 00:00:00;44.0;1;0.7848;1
2019-07-08 00:00:00;43.0;1;0.8552;1
2019-07-09 00:00:00;43.0;1;0.8309;1
2019-07-10 00:00:00;43.0;1;0.8594;1
2019-07-11 00:00:00;42.0;1;0.9056;1
2019-07-12 00:00:00;44.0;1;0.9073;1
2019-07-13 00:00:00;46.0;1;0.8417;1
2019-07-14 00:00:00;46.0;1;0.832;1
2019-07-15 00:00:00;45.0;1;0.8497;1
2019-07-16 00:00:00;45.0;1;0.8028;1
2019-07-17 00:00:00;44.0;1;0.8242;1
2019-07-18 00:00:00;44.0;1;0.9409;1
2019-07-19 00:00:00;44.0;1;0.9623;1
2019-07-20 00:00:00;44.0;1;1.0373;1
2019-07-21 00:00:00;45.0;1;0.9031;1
2019-07-22 00:00:00;44.0;1;1.0351;1
2019-07-23 00:00:00;42.0;1;1.1917;1
2019-07-24 00:00:00;42.0;1;1.0762;1
2019-07-25 00:00:00;42.0;1;1.0134;1
2019-07-26 00:00:00;42.0;1;0.8968;1
2019-07-27 00:00:00;41.0;1;0.805;1
2019-07-28 00:00:00;40.0;1;0.7763;1
2019-07-29 00:00:00;41.0;1;0.721;1
2019-07-30 00:00:00;44.0;1;0.4755;1
2019-07-31 00:00:00;45.0;1;0.3544;1
2019-08-01 00:00:00;46.0;1;0.3993;1
2019-08-02 00:00:00;46.0;1;0.4963;1
2019-08-03 00:00:00;47.0;1;0.5094;1
2019-08-04 00:00:00;48.0;1;0.4966;1
2019-08-05 00:00:00;48.0;1;0.5875;1
2019-08-06 00:00:00;48.0;1;0.5129;1
2019-08-07 00:00:00;48.0;1;0.4836;1
2019-08-08 00:00:00;48.0;1;0.5436;1
2019-08-09 00:00:00;48.0;1;0.7061;1
2019-08-10 00:00:00;48.0;1;0.8096;1
2019-08-11 00:00:00;48.0;1;0.7203;1
2019-08-12 00:00:00;47.0;1;0.761;1
2019-08-13 00:00:00;47.0;1;0.6973;1
2019-08-14 00:00:00;47.0;1;0.6552;1
2019-08-15 00:00:00;47.0;1;0.6899;1
2019-08-16 00:00:00;47.0;1;0.6924;1
2019-08-17 00:00:00;47.0;1;0.7742;1
2019-08-18 00:00:00;48.0;1;0.7538;1
2019-08-19 00:00:00;48.0;1;0.8151;1
2019-08-20 00:00:00;48.0;1;0.7149;1
2019-08-21 00:00:00;48.0;1;0.7197;1
2019-08-22 00:00:00;47.0;1;0.7803;1
2019-08-23 00:00:00;47.0;1;0.773;1
2019-08-24 00:00:00;47.0;1;0.689;1
2019-08-25 00:00:00;47.0;1;0.7912;1
2019-08-26 00:00:00;47.0;1;0.833;1
2019-08-27 00:00:00;47.0;1;0.8611;1
2019-08-28 00:00:00;48.0;1;1.0461;1
2019-08-29 00:00:00;49.0;1;0.962;1
2019-08-30 00:00:00;49.0;1;0.9634;1
2019-08-31 00:00:00;49.0;1;0.9637;1
2019-09-01 00:00:00;49.0;1;0.8956;1
2019-09-02 00:00:00;49.0;1;0.8825;1
2019-09-03 00:00:00;49.0;1;0.7783;1
2019-09-04 00:00:00;49.0;1;0.7127;1
2019-09-05 00:00:00;49.0;1;0.6663;1
2019-09-06 00:00:00;49.0;1;0.7588;1
2019-09-07 00:00:00;49.0;1;0.6164;1
2019-09-08 00:00:00;48.0;1;0.6295;1
2019-09-09 00:00:00;48.0;1;0.6529;1
2019-09-10 00:00:00;49.0;1;1.0736;1
2019-09-11 00:00:00;47.0;1;1.3513;1
2019-09-12 00:00:00;47.0;1;1.2471;1
2019-09-13 00:00:00;46.0;1;1.2449;1
2019-09-14 00:00:00;46.0;1;1.2394;1
2019-09-15 00:00:00;46.0;1;1.2088;1
2019-09-16 00:00:00;46.0;1;1.2152;1
2019-09-17 00:00:00;46.0;1;1.1612;1
2019-09-18 00:00:00;45.0;1;1.0567;1
2019-09-19 00:00:00;45.0;1;1.0727;1
2019-09-20 00:00:00;45.0;1;1.1784;1
2019-09-21 00:00:00;46.0;1;0.7704;1
2019-09-22 00:00:00;46.0;1;0.6834;1
2019-09-23 00:00:00;46.0;1;0.9156;1
2019-09-24 00:00:00;44.0;1;1.3443;1
2019-09-25 00:00:00;43.0;1;1.2606;1
2019-09-26 00:00:00;45.0;1;1.0003;1
2019-09-27 00:00:00;47.0;1;0.9832;1
2019-09-28 00:00:00;47.0;1;0.9925;1
2019-09-29 00:00:00;48.0;1;0.9133;1
2019-09-30 00:00:00;48.0;1;1.3249;1
2019-10-01 00:00:00;48.0;1;1.7752;1
2019-10-02 00:00:00;48.0;1;1.8402;1
2019-10-03 00:00:00;48.0;1;1.6006;1
2019-10-04 00:00:00;48.0;1;1.6894;1
2019-10-05 00:00:00;48.0;1;1.5913;1
2019-10-06 00:00:00;47.0;1;1.6375;1
2019-10-07 00:00:00;47.0;1;1.6663;1
2019-10-08 00:00:00;48.0;1;1.6706;1
2019-10-09 00:00:00;48.0;1;1.7169;1
2019-10-10 00:00:00;47.0;1;1.6175;1
2019-10-11 00:00:00;48.0;1;1.849;1
2019-10-12 00:00:00;48.0;1;1.5902;1
2019-10-13 00:00:00;47.0;1;1.6819;1
2019-10-14 00:00:00;48.0;1;1.604;1
2019-10-15 00:00:00;47.0;1;1.6979;1
2019-10-16 00:00:00;48.0;1;1.704;1
2019-10-17 00:00:00;49.0;1;1.7863;1
2019-10-18 00:00:00;49.0;1;1.9642;1
2019-10-19 00:00:00;50.0;1;1.7458;1
2019-10-20 00:00:00;49.0;1;1.6585;1
2019-10-21 00:00:00;50.0;1;1.891;1
2019-10-22 00:00:00;51.0;1;1.9354;1
2019-10-23 00:00:00;50.0;1;1.8323;1
2019-10-24 00:00:00;50.0;1;1.941;1
2019-10-25 00:00:00;50.0;1;1.946;1
2019-10-26 00:00:00;50.0;1;1.8996;1
2019-10-27 00:00:00;49.0;1;1.7049;1
